🇨🇳｜央视频道,#genre#
江苏卫视,http://113.117.74.20:8081/hls/44/index.m3u8$超清113
江苏卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000201708473e9f4e1dbb0361de6b.m3u8?bitrate=2300&pt=5$高清cyz
江苏卫视,http://125.210.152.19:9120/live/hzgq-jswsgq-h264.m3u8$高清hz
江苏卫视,http://222.71.90.218:8888/newlive/live/hls/21/live.m3u8$高清hls
江苏卫视,https://cntv.sbs/live?auth=2307280808&id=jsws$超清明明
江苏卫视,https://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000$超清百事
江苏卫视,http://8.210.232.168/php/migu.php?id=jsws$超清咪咕

浙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226690/1.m3u8$超清rrsa
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$超清蓝天
浙江卫视,http://113.117.74.20:8081/hls/43/index.m3u8$超清113
浙江卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002045414da0bcca7fb08fd34c8a.m3u8?bitrate=2300&pt=5$高清cyz
浙江卫视,http://125.210.152.19:9120/live/hzgq-zjwsgq-h264.m3u8$高清hz
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$超清蓝天2
浙江卫视,https://cntv.sbs/live?auth=2307280808&id=zjws$超清明明
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000$超清百事

江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226682/1.m3u8$超清rrsa1
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226726/1.m3u8$超清rrsa2
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226726/1.m3u8?$超清rrsb
江西卫视,http://113.117.74.20:8081/hls/58/index.m3u8$超清113
江西卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020728a439baf65ce94f8cf3e30.m3u8?bitrate=2300&pt=5$高清cyz
江西卫视,http://125.210.152.19:9120/live/hzgq-jxwsgq-h264.m3u8$高清hz
江西卫视,https://cntv.sbs/live?auth=2307280808&id=jxws$超清明明
江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000$超清百事
江西卫视,http://8.210.232.168/php/migu.php?id=jxws$超清咪咕

安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226664/1.m3u8$超清rrsa1
安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226655/1.m3u8$超清rrsa2
安徽卫视,http://113.117.74.20:8081/hls/49/index.m3u8$超清113
安徽卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020d0ab40578faaa8a023ce4d5c.m3u8?bitrate=2300&pt=5$高清cyz
安徽卫视,http://125.210.152.19:9120/live/hzgq-ahwsgq-h264.m3u8$高清hz
安徽卫视,https://cntv.sbs/live?auth=2307280808&id=ahws$超清明明
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000$超清百事

东南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226670/1.m3u8$超清rrsa
东南卫视,http://113.117.74.20:8081/hls/55/index.m3u8$超清113
东南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020c18c4f03a2107aa78ced8fff.m3u8?bitrate=2300&pt=5$高清cyz
东南卫视,https://cntv.sbs/live?auth=2307280808&id=dnws$超清明明
东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000$超清百事

山东卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226693/1.m3u8$超清rrsa
山东卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8$超清移动162
山东卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8$超清移动166
山东卫视,http://125.210.152.19:9120/live/hzgq-sdwsgq-h264.m3u8$高清hz
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000$超清百事
山东卫视,https://cntv.sbs/live?auth=2307280808&id=sdws$超清明明
山东卫视,http://8.210.232.168/php/migu.php?id=sdws$超清咪咕

河南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226668/1.m3u8$超清rrsa
河南卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000201d7c47a8b9b127d69fb816ac.m3u8?bitrate=2300&pt=5$高清cyz
河南卫视,https://cntv.sbs/live?auth=2307280808&id=hnws$超清明明
河南卫视,http://125.210.152.19:9120/live/hzgq-henanwsgq-h264.m3u8$高清hz
河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000$超清百事
河南卫视,http://222.71.90.218:8888/newlive/live/hls/38/live.m3u8$高清hls


湖北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226713/1.m3u8$超清rrsa
湖北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226713/1.m3u8?$超清rrsb
湖北卫视,http://113.117.74.20:8081/hls/51/index.m3u8$超清113
湖北卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020273747628129718a5717b2dd.m3u8?bitrate=2300&pt=5$高清cyz
湖北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq-h264.m3u8$高清hz
湖北卫视,https://cntv.sbs/live?auth=2307280808&id=hubws$超清明明
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000$超清百事
湖北卫视,http://8.210.232.168/php/migu.php?id=hubws$超清咪咕

湖南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226698/1.m3u8$超清rrsa
湖南卫视,http://113.117.74.20:8081/hls/42/index.m3u8$超清113
湖南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020c9ea4ce4bf3cfbbb7f8b8bb7.m3u8?bitrate=2300&pt=5$高清cyz
湖南卫视,http://125.210.152.19:9120/live/hzgq-hnwsgq-h264.m3u8$高清hz
湖南卫视,https://cntv.sbs/live?auth=2307280808&id=hunws$超清明明
湖南卫视,https://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000$超清百事
湖南卫视,http://8.210.232.168/php/migu.php?id=hunws$超清咪咕

广东卫视,http://113.117.74.20:8081/hls/40/index.m3u8$超清113
广东卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000206bc6413cb38dc9ca586ffe3f.m3u8?bitrate=2300&pt=5$高清cyz
广东卫视,http://125.210.152.19:9120/live/hzgq-gdwsgq-h264.m3u8$高清hz
广东卫视,https://cntv.sbs/live?auth=2307280808&id=gdws$超清明明
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000$超清百事
广东卫视,http://8.210.232.168/php/migu.php?id=gdws$高清咪咕
广东卫视,http://8.210.232.168/php/migu.php?id=gdws2$高清咪咕2

广西卫视,http://113.117.74.20:8081/hls/60/index.m3u8$超清113
广西卫视,https://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000$超清百事
广西卫视,http://fuhome.vicp.fun:4060/rtp/239.253.43.36:5146$超清电1
广西卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020731348f098457f0080cdf72c.m3u8?bitrate=2300&pt=5$标清cyz
广西卫视,https://cntv.sbs/live?auth=2307280808&id=gxws$超清明明
广西卫视,http://222.71.90.218:8888/newlive/live/hls/40/live.m3u8$超清hls

海南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8$超清rrsa
海南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020741c4046820cd89d5ecbd401.m3u8?bitrate=2300&pt=5$高清cyz
海南卫视,https://cntv.sbs/live?auth=2307280808&id=hinws$超清明明
海南卫视,http://fuhome.vicp.fun:4060/rtp/239.253.43.35:5146$超清电1
海南卫视,http://125.210.152.19:9120/live/hzgq-hnwsgq-h264.m3u8$高清hz
海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000$超清百事

重庆卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226680/1.m3u8$超清rrsa
重庆卫视,https://cntv.sbs/live?auth=2307280808&id=cqws$超清明明
重庆卫视,http://125.210.152.19:9120/live/hzgq-cqwsgq-h264.m3u8$高清hz
重庆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8$标清移动
重庆卫视,https://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000$超清百事
重庆卫视,http://222.71.90.218:8888/newlive/live/hls/34/live.m3u8$高清hls

四川卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226659/1.m3u8$超清rrsa
四川卫视,http://113.117.74.20:8081/hls/52/index.m3u8$超清113
四川卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020407a4a109f5dfc6f26dbf5eb.m3u8?bitrate=2300&pt=5$高清cyz
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000$超清百事
四川卫视,https://cntv.sbs/live?auth=2307280808&id=scws$超清明明
四川卫视,http://222.71.90.218:8888/newlive/live/hls/33/live.m3u8$高清hls
四川卫视,http://8.210.232.168/php/migu.php?id=scws$超清咪咕

贵州卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226672/1.m3u8$超清rrsa
贵州卫视,https://cntv.sbs/live?auth=2307280808&id=gzws$超清明明
贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000$超清百事
贵州卫视,http://113.117.74.20:8081/hls/85/index.m3u8$标清113
贵州卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8$标清移动

云南卫视,http://221.213.43.82:8888/newlive/live/hls/27/live.m3u8$超清221
云南卫视,https://cntv.sbs/live?auth=2307280808&id=ynws$超清明明
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000$超清百事
云南卫视,http://fuhome.vicp.fun:4060/rtp/239.253.43.37:5146$超清电1
云南卫视,http://113.117.74.20:8081/hls/92/index.m3u8$标清113
云南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020a2f74b03928347fb0b02768b.m3u8?bitrate=2300&pt=5$标清cyz
云南卫视,http://125.210.152.19:9120/live/hzgq-ynwsgq-h264.m3u8$高清hz
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8$高清
云南卫视,http://222.71.90.218:8888/newlive/live/hls/39/live.m3u8$超清hls

西藏卫视,http://221.213.43.82:8888/newlive/live/hls/37/live.m3u8$超清221
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?$标清移动
西藏卫视,https://cntv.sbs/live?auth=2307280808&id=xzws$标清明明
西藏卫视,http://125.210.152.19:9120/live/hszx-xztv-h264.m3u8$标清hszx
西藏卫视,http://8.210.232.168/php/migu.php?id=xzws$标清咪咕

陕西卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002019984c0fa29ae0d57380da3a.m3u8?bitrate=2300&pt=5$高清cyz
陕西卫视,http://221.213.43.82:8888/newlive/live/hls/41/live.m3u8$超清221
陕西卫视,http://222.71.90.218:8888/newlive/live/hls/45/live.m3u8$标清hls
陕西卫视,http://125.210.152.19:9120/live/hszx-sxtv-h264.m3u8$标清hszx
陕西卫视,https://cntv.sbs/live?auth=2307280808&id=sxws$标清明明
陕西卫视,http://8.210.232.168/php/migu.php?id=sxws$超清咪咕

甘肃卫视,http://221.213.43.82:8888/newlive/live/hls/36/live.m3u8$超清221
甘肃卫视,https://cntv.sbs/live?auth=2307280808&id=gsws$超清明明
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000$超清百事
甘肃卫视,http://125.210.152.19:9120/live/hszx-gstv-h264.m3u8$标清hszx
甘肃卫视,http://8.210.232.168/php/migu.php?id=gsws$标清咪咕

青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8$高清
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030$高清
青海卫视,http://221.213.43.82:8888/newlive/live/hls/39/live.m3u8$超清221
青海卫视,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8$超清221
青海卫视,http://113.117.74.20:8081/hls/95/index.m3u8$标清113
青海卫视,https://cntv.sbs/live?auth=2307280808&id=qhws$标清明明
青海卫视,http://8.210.232.168/php/migu.php?id=qhws$标清咪咕

宁夏卫视,http://221.213.43.82:8888/newlive/live/hls/40/live.m3u8$超清221
宁夏卫视,https://cntv.sbs/live?auth=2307280808&id=nxws$标清明明
宁夏卫视,http://8.210.232.168/php/migu.php?id=nxws$标清咪咕

新疆卫视,http://221.213.43.82:8888/newlive/live/hls/38/live.m3u8$超清221
新疆卫视,http://113.117.74.20:8081/hls/82/index.m3u8$标清113
新疆卫视,http://111.59.63.32:9901/tsfile/live/1039_1.m3u8$超清111
新疆卫视,https://cntv.sbs/live?auth=2307280808&id=xjws$标清明明
新疆卫视,http://8.210.232.168/php/migu.php?id=xjws$标清咪咕

兵团卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8?$标清移动
兵团卫视,http://125.210.152.19:9120/live/hszx-bttv-h264.m3u8$标清hszx
兵团卫视,https://cntv.sbs/live?auth=2307280808&id=btws$超清明明


深圳卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226688/1.m3u8$超清rrsa
深圳卫视,http://113.117.74.20:8081/hls/46/index.m3u8$超清113
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?$超清移动
深圳卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020289041678b7585eb32637331.m3u8?bitrate=2300&pt=5$高清cyz
深圳卫视,http://125.210.152.19:9120/live/hzgq-szwsgq-h264.m3u8$高清hz
深圳卫视,https://cntv.sbs/live?auth=2307280808&id=szws$超清明明
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000$超清百事

大湾区卫视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=13022928532&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1456_4500
大湾区卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?$标清移动
大湾区卫视,http://8.210.232.168/php/migu.php?id=dwqws$超清咪咕

芒果TV,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226630/1.m3u8$超清rrsa
芒果TV,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226637/1.m3u8$超清rrsa

清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8

三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8$高清
三沙卫视,https://cntv.sbs/live?auth=2307280808&id=ssws$超清明明

🇨🇳｜港澳台湾,#genre#

凤凰中文,http://113.117.74.20:8081/hls/37/index.m3u8
凤凰中文,http://162.19.247.76:22222/live/fenghuangweishi/index.m3u8
凤凰中文 ,http://61.221.81.93:8078/hls/21/80/phoenixch.m3u8
凤凰资讯,http://113.117.74.20:8081/hls/36/index.m3u8
凤凰资讯,http://162.19.247.76:22222/live/fenghuangzhixun/index.m3u8
凤凰资讯,http://61.221.81.93:8078/hls/20/80/phoenixif.m3u8
凤凰香港 ,http://113.117.74.20:8081/hls/38/index.m3u8
凤凰香港,http://162.19.247.76:22222/live/fenghuangxianggang/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
翡翠台,http://113.117.74.20:8081/hls/67/index.m3u8$超清113
翡翠台,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=13022928532&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1350_4500
翡翠台,http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8
翡翠台,http://198.16.100.90:8278/jade_twn/playlist.m3u8?tid=MDAD1890217018902170&ct=19249&tsum=36346362d72a1e85802fa5d3eee3861c
明珠台,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=13022928532&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=1351_4500
明珠台,http://xjayrf.eatuo.com:9901/tsfile/live/1005_1.m3u8
有线新闻,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.151:80/live_freedirect/freehd209_h.live/chunklist_w1201085709.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
Universe TV,http://jc-qlive-play.jingchangkan.cn/live/3473_171322168_W9MX.m3u8
无线新闻,http://198.16.100.90:8278/inews_twn/playlist.m3u8?tid=MD8D9734527497345274&ct=19249&tsum=88c5d57f9fdce89810d61e1001910a80
无线财经资讯台,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
卫视电影,http://103.112.191.9:880/LAOSAT1085.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist1.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist1.m3u8
星空卫视,http://103.112.191.9:880/LAOSAT1016.m3u8
星空卫视,http://113.117.74.20:8081/hls/87/index.m3u8$标清113
星卫HD电影,http://103.112.191.9:880/LAOSAT1082.m3u8
天映频道,http://103.112.191.9:880/LAOSAT1029.m3u8
财经体育信息台,https://j3.lhlh.app/mv.m3u8
财经体育信息台,https://p2.weizan.cn:443/1646497941/269664979080385265/live.m3u8
财经体育信息台,http://120.84.96.73:808/hls/86/index.m3u8
财经体育信息台,http://120.84.96.89:808/hls/86/index.m3u8
财经体育信息台,https://j3.lhlh.app/mv.m3u8
有线财经信息台,https://api.leonardpark.dev/live/icable/108
有线财经信息台,http://61.10.2.141/live_freedirect/freehd208_h.live/playlist.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
私人影院,http://107.151.203.111:2209/135/hk.php?id=ccmt
RTHK,http://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
TVB星河,http://113.117.74.12:8081/hls/135/index.m3u8
TVB J2,https://dispatch.ulivetv.net/v/live/ccns1caueri8.m3u8?stream_id=ccns1caueri8&timestamp=1686272799&rand=6dyXTNoJdG&uuid=9b647b3816b2a66a&from=web&sign=50cae9aee7b5e02e178c22e2becd0262
TVB J2,https://dispatch.ulivetv.net/v/live/ccns1caueri8.m3u8?stream_id=ccns1caueri8&timestamp=1686312552&rand=bGny6hLVof&uuid=9b647b3816b2a66a&from=web&sign=0ebd922ca5dc14b159820b91ae9bb82e
TVB J2,https://j3.lhlh.app/mv.m3u8?checkedby:iptvcat.com
TVB J2,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
TVB财经,http://radius.8866.org:800/hls/83/index.m3u8
TVB财经,https://p2.weizan.cn:443/1646497941/269664979080385265/live.m3u8?$1M1280x720
经典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
国家地理,http://66.181.39.224/ml.php?id=natgeohd_twn
国家地理,http://198.16.100.90:8278/natgeohd_twn/playlist.m3u8?tid=MB5B4841803948418039&ct=18393&tsum=a2343b2c061fc9de3fa7857e832d9625
国家地理野生,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=mc9d789e8a1bb12836354&ct=17877&tsum=82c5ce1596dc364c112c79b239c3f5e8
国家地理野生,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=mc9d789e8a1bb12836354&ct=17877&tsum=82c5ce1596dc364c112c79b239c3f5e8
国家地理野生,http://198.16.100.90:8278/natgeowild_twn/playlist.m3u8?tid=ME7E6122598161225981&ct=19225&tsum=c88897efa30d472128421acf3d4b62c8
国家地理野生,https://sc.id-tv.kz/NatGeoWildHD_34_35.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
亚洲新闻台,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
Viu6，https://cdn.hklive.tv/xxxx/96/index.m3u8
TVBRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
Universe TV,http://jc-qlive-play.jingchangkan.cn/live/3473_171322168_W9MX.m3u8
全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
群马电视台,https://movie.mcas.jp/switcher/smil:mcas8.smil/chunklist_b1800000.m3u8
CelestialMovies,http://210.210.155.37/dr9445/h/h14/index.m3u8
亚洲新闻台,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
KIX,http://210.210.155.37/dr9445/h/h07/index.m3u8
KIX,http://210.210.155.35/dr9445/h/h07/02.m3u8


澳门Macau,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门Macau,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳门葡语,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门葡语,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/chunklist_w105010641.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/playlist.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/index.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/playelist.m3u8
澳门综艺,http://61.244.22.5/ch6/hd_ch6.live/index.m3u8
澳门综艺,http://61.244.22.5/ch6/hd_ch6.live/playlist.m3u8

中视,http://198.16.100.90:8278/zhongshihd_twn/playlist.m3u8?tid=MBDB6720263767202637&ct=19249&tsum=edd778f298b53c39b3b9706700032605
